,Symbol,Date,Sentiment_scores
599,GE,2023-07-08,0.1655655
600,GE,2023-07-10,0.176836375
601,GE,2023-07-11,0.3464998
602,GE,2023-07-12,0.245628
603,GE,2023-07-13,0.25941175
604,GE,2023-08-01,0.25778875
605,GE,2023-08-02,0.1942342
606,GE,2023-08-03,0.3271772857142857
607,GE,2023-08-04,0.2304255
608,GE,2023-08-05,-0.01207
609,GE,2023-08-06,0.19017266666666666
610,GE,2023-08-07,0.28048233333333333
611,GE,2023-08-08,0.14377375
612,GE,2023-08-09,0.2221362
613,GE,2023-08-10,0.218385
614,GE,2023-08-11,0.2875445
615,GE,2023-08-14,0.21812242857142858
616,GE,2023-09-01,0.27730285714285713
617,GE,2023-09-02,0.189686
618,GE,2023-09-03,0.290604
619,GE,2023-09-04,0.217902
620,GE,2023-09-05,0.20371733333333333
621,GE,2023-09-06,0.017735666666666667
622,GE,2023-09-07,0.17153300000000002
623,GE,2023-09-08,0.126991
624,GE,2023-09-09,0.24847333333333332
625,GE,2023-09-11,0.22041999999999998
626,GE,2023-09-12,0.16811866666666667
627,GE,2023-09-13,0.247462
628,GE,2023-10-01,0.258728
629,GE,2023-10-02,0.2493
630,GE,2023-10-03,0.0690095
631,GE,2023-10-05,0.14855925
632,GE,2023-10-06,0.28247574999999997
633,GE,2023-10-07,0.169928
634,GE,2023-10-08,0.22689166666666663
635,GE,2023-10-09,0.275833
636,GE,2023-10-10,0.20936999999999997
637,GE,2023-10-11,0.262257
638,GE,2023-10-12,0.22716719999999996
639,GE,2023-10-13,0.24526979999999998
640,GE,2023-10-14,0.410748
641,GE,2023-10-15,0.313565
642,GE,2023-10-16,0.3215605
643,GE,2023-11-01,0.3817688
644,GE,2023-11-02,0.24804133333333334
645,GE,2023-11-03,-0.0015315000000000016
646,GE,2023-11-05,0.304162
647,GE,2023-11-06,0.16894966666666666
648,GE,2023-11-07,0.23646633333333333
649,GE,2023-11-08,0.17016979999999998
650,GE,2023-11-09,0.3059111666666667
651,GE,2023-11-10,0.23824916666666665
652,GE,2023-11-11,0.1912665
653,GE,2023-11-12,0.232756
654,GE,2023-11-13,0.2288672
655,GE,2023-12-01,0.2605
656,GE,2023-12-02,-0.042408
657,GE,2023-12-04,0.21477166666666667
658,GE,2023-12-05,0.3093005
659,GE,2023-12-06,0.21519583333333334
660,GE,2023-12-07,0.147185
661,GE,2023-12-08,0.3484096
662,GE,2023-12-10,0.217693
663,GE,2023-12-11,0.17498133333333332
664,GE,2023-12-12,0.21384533333333333
665,GE,2023-12-13,0.08351866666666667
